episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,lane_3_time,speed_violation_count,tailgating_violation_count,braking_violation_count,lane_keeping_violation_count,lane_change_tailgating_violation_count,lane_change_braking_violation_count,collision_violation_count,lane_change_collision_violation_count,total_cost,total_avoided_cost,total_reward,unsafe_frames,unsafe_slow_count,unsafe_lane_left_count,unsafe_lane_right_count,unsafe_faster_count,unsafe_idle_count,unsafe_ttc_frames,unsafe_ttc_slow_count,unsafe_ttc_lane_left_count,unsafe_ttc_lane_right_count,unsafe_ttc_faster_count,unsafe_ttc_idle_count,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_scps_augmented_count,outcome_projection_count
583,1,cautious,nop,nan,23,1,29.737802171641114,0.0,18.0,3.0,2.0,22,1,3,17,0,1,1,0,44.0,0.0,7.958777997909824,2,1,0,1,0,0,6,1,1,3,1,0,nan,0.0,0,0,0,0
584,1,cautious,nop,nan,30,0,29.798981664924852,4.0,16.0,9.0,1.0,30,1,3,19,1,0,0,0,54.0,0.0,11.758777997909814,3,0,0,2,0,1,6,0,2,2,1,1,nan,0.0,0,0,0,0
585,1,cautious,nop,nan,8,1,28.639433534658565,3.0,5.0,0.0,0.0,7,1,2,7,0,0,1,0,17.0,0.0,1.7646187310907404,2,0,0,1,1,0,5,1,0,2,1,1,nan,0.0,0,0,0,0
586,1,cautious,nop,nan,30,0,29.798981664924852,3.0,2.0,7.0,18.0,30,0,3,6,1,2,0,1,42.0,0.0,11.758777997909814,3,0,2,1,0,0,7,0,3,2,2,0,nan,0.0,0,0,0,0
587,1,cautious,nop,nan,19,1,29.682602628828715,0.0,8.0,3.0,8.0,18,2,6,8,2,1,1,0,37.0,0.0,6.3587779979098284,5,1,0,2,2,0,8,1,1,3,3,0,nan,0.0,0,0,0,0
588,1,cautious,nop,nan,30,0,29.798981664924852,14.0,7.0,7.0,2.0,30,0,3,20,1,0,0,0,54.0,0.0,11.758777997909814,3,0,0,3,0,0,7,0,2,4,1,0,nan,0.0,0,0,0,0
589,1,cautious,nop,nan,30,0,29.798981664924852,9.0,2.0,7.0,12.0,30,1,2,12,1,1,0,0,47.0,0.0,11.758777997909814,3,0,1,1,0,1,5,0,2,1,0,2,nan,0.0,0,0,0,0
590,1,cautious,nop,nan,30,0,29.798981664924852,4.0,10.0,12.0,4.0,30,0,3,14,3,0,0,0,50.0,0.0,11.758777997909814,3,0,1,2,0,0,11,0,4,5,0,2,nan,0.0,0,0,0,0
591,1,cautious,nop,nan,30,0,29.798981664924852,1.0,10.0,14.0,5.0,30,0,4,11,0,1,0,0,46.0,0.0,11.758777997909814,4,0,1,3,0,0,9,0,3,3,2,1,nan,0.0,0,0,0,0
592,1,cautious,nop,nan,30,0,29.798981664924852,0.0,14.0,16.0,0.0,30,0,1,15,2,0,0,0,48.0,0.0,11.758777997909814,1,0,1,0,0,0,3,0,1,1,1,0,nan,0.0,0,0,0,0
593,1,cautious,nop,nan,30,0,29.798981664924852,4.0,6.0,12.0,8.0,30,0,6,9,0,1,0,0,46.0,0.0,11.758777997909814,3,0,1,2,0,0,12,0,3,5,0,4,nan,0.0,0,0,0,0
594,1,cautious,nop,nan,20,1,29.69847249738728,0.0,2.0,7.0,11.0,20,1,5,2,1,1,0,1,30.0,0.0,6.758777997909828,4,0,1,2,0,1,7,0,1,2,2,2,nan,0.0,0,0,0,0
595,1,cautious,nop,nan,30,0,29.798981664924852,0.0,9.0,14.0,7.0,30,0,4,9,1,1,0,0,45.0,0.0,11.758777997909814,2,0,0,2,0,0,9,0,2,3,2,2,nan,0.0,0,0,0,0
596,1,cautious,nop,nan,30,0,29.798981664924852,0.0,2.0,17.0,11.0,30,0,5,2,2,0,0,0,39.0,0.0,11.758777997909814,1,0,1,0,0,0,12,0,3,4,4,1,nan,0.0,0,0,0,0
597,1,cautious,nop,nan,14,1,29.569246424846778,8.0,6.0,0.0,0.0,14,1,3,14,2,2,0,2,36.0,0.0,4.3587779979141965,2,0,1,1,0,0,6,0,2,2,0,2,nan,0.0,0,0,0,0
598,1,cautious,nop,nan,15,1,29.59796332985096,0.0,5.0,4.0,6.0,15,1,5,5,1,2,1,1,29.0,0.0,4.758777997910574,3,0,1,2,0,0,8,0,3,3,1,1,nan,0.0,0,0,0,0
599,1,cautious,nop,nan,30,0,29.798981664924852,16.0,5.0,9.0,0.0,30,0,2,21,1,1,0,0,55.0,0.0,11.758777997909814,1,0,1,0,0,0,8,0,3,3,2,0,nan,0.0,0,0,0,0
600,1,cautious,nop,nan,30,0,29.798981664924852,20.0,5.0,5.0,0.0,30,0,2,24,0,0,0,0,56.0,0.0,11.758777997909814,2,0,1,1,0,0,3,0,2,1,0,0,nan,0.0,0,0,0,0
601,1,cautious,nop,nan,30,0,29.798981664924852,7.0,14.0,3.0,6.0,30,0,4,21,2,2,0,2,59.0,0.0,11.758777997909814,2,0,1,1,0,0,7,0,2,1,0,4,nan,0.0,0,0,0,0
602,1,cautious,nop,nan,30,0,29.798981664924852,0.0,4.0,19.0,7.0,30,0,3,3,2,1,0,1,39.0,0.0,11.758777997909814,2,0,0,2,0,0,7,0,2,2,2,1,nan,0.0,0,0,0,0
603,1,cautious,nop,nan,16,1,28.18720701540068,8.0,8.0,0.0,0.0,12,1,7,16,1,1,3,0,38.0,0.0,4.239812489856438,6,3,1,1,1,0,10,3,3,1,2,1,nan,0.0,0,0,0,0
604,1,cautious,nop,nan,11,1,29.451768179057538,3.0,1.0,2.0,5.0,11,1,3,5,0,0,1,0,20.0,0.0,3.1587779987853164,1,0,1,0,0,0,3,0,1,0,2,0,nan,0.0,0,0,0,0
605,1,cautious,nop,nan,19,1,29.682602628828715,10.0,6.0,3.0,0.0,18,0,6,17,0,1,1,0,42.0,0.0,6.3587779979098284,1,1,0,0,0,0,7,1,1,1,2,2,nan,0.0,0,0,0,0
606,1,cautious,nop,nan,30,0,29.798981664924852,13.0,3.0,8.0,6.0,30,0,3,16,1,1,0,0,51.0,0.0,11.758777997909814,1,0,1,0,0,0,8,0,2,3,3,0,nan,0.0,0,0,0,0
607,1,cautious,nop,nan,30,0,29.798981664924852,0.0,5.0,19.0,6.0,30,0,4,6,2,2,0,2,44.0,0.0,11.758777997909814,1,0,1,0,0,0,9,0,4,1,4,0,nan,0.0,0,0,0,0
608,1,cautious,nop,nan,18,1,29.66496944154143,6.0,5.0,1.0,6.0,18,1,3,12,1,1,1,0,36.0,0.0,5.958777997909832,2,0,2,0,0,0,7,0,5,0,1,1,nan,0.0,0,0,0,0
609,1,cautious,nop,nan,30,0,29.798981664924852,3.0,15.0,7.0,5.0,30,0,2,19,1,0,0,0,52.0,0.0,11.758777997909814,2,0,2,0,0,0,3,0,2,0,1,0,nan,0.0,0,0,0,0
610,1,cautious,nop,nan,30,0,29.798981664924852,13.0,8.0,7.0,2.0,30,0,3,22,2,0,0,0,57.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
611,1,cautious,nop,nan,18,1,29.66496944154143,3.0,4.0,10.0,1.0,18,1,3,8,1,0,1,0,31.0,0.0,5.958777997909832,1,0,0,0,1,0,5,0,2,0,3,0,nan,0.0,0,0,0,0
612,1,cautious,nop,nan,30,0,29.798981664924852,10.0,3.0,13.0,4.0,30,1,3,12,1,0,0,0,47.0,0.0,11.758777997909814,2,0,0,1,1,0,8,0,2,4,2,0,nan,0.0,0,0,0,0
613,1,cautious,nop,nan,30,0,29.798981664924852,4.0,4.0,7.0,15.0,30,0,4,8,4,1,0,1,47.0,0.0,11.758777997909814,3,0,2,1,0,0,7,0,3,1,0,3,nan,0.0,0,0,0,0
614,1,cautious,nop,nan,16,1,29.623090621734303,0.0,1.0,3.0,12.0,15,0,3,1,2,2,1,0,23.0,0.0,5.158777997909955,2,1,1,0,0,0,6,1,2,2,1,0,nan,0.0,0,0,0,0
615,1,cautious,nop,nan,24,1,29.748727081156066,4.0,4.0,6.0,10.0,24,1,6,9,1,1,0,1,42.0,0.0,8.358777997909822,3,0,1,1,1,0,11,0,3,3,1,4,nan,0.0,0,0,0,0
616,1,cautious,nop,nan,30,0,29.798981664924852,15.0,9.0,6.0,0.0,30,0,2,24,2,2,0,2,60.0,0.0,11.758777997909814,0,0,0,0,0,0,5,0,1,2,0,2,nan,0.0,0,0,0,0
617,1,cautious,nop,nan,17,1,29.645261761632128,0.0,4.0,9.0,4.0,17,2,5,4,0,0,1,0,28.0,0.0,5.55877799790985,3,0,0,1,1,1,8,0,1,2,1,4,nan,0.0,0,0,0,0
618,1,cautious,nop,nan,30,0,29.498996835484817,4.0,4.0,8.0,14.0,27,0,2,8,1,1,0,1,39.0,0.0,11.39879620258177,3,1,1,1,0,0,6,1,2,1,2,0,nan,0.0,0,0,0,0
619,1,cautious,nop,nan,30,0,29.798981664924852,11.0,16.0,3.0,0.0,30,0,2,26,0,0,0,0,58.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,2,2,2,0,nan,0.0,0,0,0,0
620,1,cautious,nop,nan,22,1,29.725884088533892,0.0,0.0,6.0,16.0,21,1,3,0,1,2,1,0,28.0,0.0,7.558777997909825,3,1,0,2,0,0,5,1,1,2,0,1,nan,0.0,0,0,0,0
621,1,cautious,nop,nan,30,0,29.798981664924852,7.0,10.0,5.0,8.0,30,0,2,16,1,1,0,0,50.0,0.0,11.758777997909814,2,0,1,1,0,0,7,0,2,4,1,0,nan,0.0,0,0,0,0
622,1,cautious,nop,nan,30,0,29.798981664924852,12.0,11.0,7.0,0.0,30,0,2,23,0,2,0,0,57.0,0.0,11.758777997909814,1,0,1,0,0,0,7,0,3,2,2,0,nan,0.0,0,0,0,0
623,1,cautious,nop,nan,30,0,29.798981664924852,8.0,15.0,7.0,0.0,30,0,0,22,1,0,0,0,53.0,0.0,11.758777997909814,0,0,0,0,0,0,3,0,1,2,0,0,nan,0.0,0,0,0,0
624,1,cautious,nop,nan,30,0,29.46564833573615,9.0,21.0,0.0,0.0,28,0,5,30,0,0,1,0,63.0,0.0,11.358778002883387,3,1,0,2,0,0,8,1,3,2,0,2,nan,0.0,0,0,0,0
625,1,cautious,nop,nan,13,1,29.536111534491145,1.0,3.0,9.0,0.0,13,0,2,5,1,1,0,1,22.0,0.0,3.9587779979353943,2,0,1,1,0,0,5,0,2,1,0,2,nan,0.0,0,0,0,0
626,1,cautious,nop,nan,18,1,29.66496944154143,4.0,10.0,4.0,0.0,18,1,5,14,0,0,1,0,38.0,0.0,5.958777997909832,2,0,2,0,0,0,7,0,4,1,0,2,nan,0.0,0,0,0,0
627,1,cautious,nop,nan,30,0,29.798981664924852,10.0,8.0,4.0,8.0,30,0,2,19,0,1,0,0,52.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,2,1,2,0,nan,0.0,0,0,0,0
628,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,5.0,25.0,29,0,2,0,1,0,0,0,32.0,0.0,11.758777997909814,1,1,0,0,0,0,4,1,1,2,0,0,nan,0.0,0,0,0,0
629,1,cautious,nop,nan,30,0,25.298986675399398,4.0,12.0,3.0,11.0,13,2,2,17,2,0,0,0,36.0,0.0,6.358784010479274,10,4,3,2,1,0,5,2,1,1,0,1,nan,0.0,0,0,0,0
630,1,cautious,nop,nan,30,0,29.798981664924852,0.0,0.0,5.0,25.0,30,0,2,0,0,0,0,0,32.0,0.0,11.758777997909814,0,0,0,0,0,0,4,0,1,1,1,1,nan,0.0,0,0,0,0
631,1,cautious,nop,nan,30,0,29.798981664924852,0.0,7.0,7.0,16.0,30,0,3,6,0,1,0,0,40.0,0.0,11.758777997909814,2,0,1,1,0,0,9,0,2,4,0,3,nan,0.0,0,0,0,0
632,1,cautious,nop,nan,30,0,29.798981664924852,9.0,12.0,5.0,4.0,30,0,3,21,0,0,0,0,54.0,0.0,11.758777997909814,2,0,1,1,0,0,6,0,2,2,0,2,nan,0.0,0,0,0,0
633,1,cautious,nop,nan,28,1,29.784623212419486,0.0,10.0,6.0,12.0,28,1,3,9,1,0,1,0,42.0,0.0,9.958777997909817,1,0,0,1,0,0,6,0,2,4,0,0,nan,0.0,0,0,0,0
634,1,cautious,nop,nan,30,0,29.798981664924852,3.0,7.0,2.0,18.0,30,0,4,10,2,1,0,1,47.0,0.0,11.758777997909814,3,0,1,2,0,0,9,0,4,2,2,1,nan,0.0,0,0,0,0
635,1,cautious,nop,nan,14,1,29.569246424846778,4.0,2.0,6.0,2.0,14,1,3,6,1,3,1,1,28.0,0.0,4.3587779979141965,3,0,2,1,0,0,7,0,3,2,0,2,nan,0.0,0,0,0,0
636,1,cautious,nop,nan,16,1,29.623090621734303,4.0,5.0,7.0,0.0,15,2,7,9,1,2,2,1,36.0,0.0,5.158777997909955,5,1,2,1,1,0,9,1,2,2,1,3,nan,0.0,0,0,0,0
637,1,cautious,nop,nan,30,0,29.798981664924852,11.0,13.0,3.0,3.0,30,0,5,25,1,0,0,0,61.0,0.0,11.758777997909814,2,0,1,1,0,0,11,0,5,2,2,2,nan,0.0,0,0,0,0
638,1,cautious,nop,nan,30,0,29.798981664924852,4.0,10.0,6.0,10.0,30,0,1,15,0,0,0,0,46.0,0.0,11.758777997909814,1,0,0,1,0,0,5,0,3,1,1,0,nan,0.0,0,0,0,0
639,1,cautious,nop,nan,30,0,29.798981664924852,0.0,2.0,18.0,10.0,30,0,1,2,0,1,0,0,34.0,0.0,11.758777997909814,2,0,1,1,0,0,5,0,1,3,0,1,nan,0.0,0,0,0,0
640,1,cautious,nop,nan,30,0,29.798981664924852,3.0,10.0,5.0,12.0,30,0,0,13,1,1,0,1,45.0,0.0,11.758777997909814,0,0,0,0,0,0,3,0,2,1,0,0,nan,0.0,0,0,0,0
641,1,cautious,nop,nan,30,0,29.798981664924852,5.0,12.0,10.0,3.0,30,1,5,17,0,1,0,0,54.0,0.0,11.758777997909814,4,0,3,1,0,0,10,0,5,1,3,1,nan,0.0,0,0,0,0
642,1,cautious,nop,nan,30,0,29.798981664924852,6.0,8.0,7.0,9.0,30,0,4,14,0,1,0,0,49.0,0.0,11.758777997909814,1,0,1,0,0,0,10,0,3,4,1,2,nan,0.0,0,0,0,0
643,1,cautious,nop,nan,14,1,29.569246424846778,0.0,6.0,3.0,5.0,14,2,6,5,0,0,1,0,27.0,0.0,4.3587779979141965,2,0,0,0,2,0,8,0,0,2,3,3,nan,0.0,0,0,0,0
644,1,cautious,nop,nan,10,1,29.39694500758249,0.0,3.0,2.0,5.0,10,1,3,2,0,0,1,0,16.0,0.0,2.758778003032995,1,0,0,1,0,0,3,0,0,1,0,2,nan,0.0,0,0,0,0
645,1,cautious,nop,nan,30,0,29.798981664924852,0.0,12.0,14.0,4.0,30,0,2,12,1,0,0,0,45.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,3,1,0,2,nan,0.0,0,0,0,0
646,1,cautious,nop,nan,30,0,29.798981664924852,0.0,6.0,20.0,4.0,30,0,1,7,2,0,0,0,40.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,2,2,0,1,nan,0.0,0,0,0,0
647,1,cautious,nop,nan,30,0,29.632314998258188,0.0,0.0,11.0,19.0,29,0,2,0,1,0,0,0,32.0,0.0,11.558777997909814,2,0,1,1,0,0,5,0,1,2,1,1,nan,0.0,0,0,0,0
648,1,cautious,nop,nan,2,1,27.072779413434652,2.0,0.0,0.0,0.0,2,1,1,2,0,0,0,0,6.0,0.0,-0.43417764692522787,2,0,0,1,1,0,1,0,0,1,0,0,nan,0.0,0,0,0,0
649,1,cautious,nop,nan,30,0,29.798981664924852,4.0,7.0,13.0,6.0,30,2,6,11,1,1,0,1,51.0,0.0,11.758777997909814,4,0,1,1,1,1,11,0,3,3,1,4,nan,0.0,0,0,0,0
650,1,cautious,nop,nan,19,1,29.682602628828715,3.0,6.0,7.0,3.0,18,1,6,8,0,0,1,0,33.0,0.0,6.3587779979098284,2,1,0,0,0,1,8,1,1,3,1,2,nan,0.0,0,0,0,0
651,1,cautious,nop,nan,29,1,29.792049998198124,10.0,8.0,5.0,6.0,29,1,8,18,2,2,1,1,60.0,0.0,10.358777997909815,5,0,2,3,0,0,16,0,4,6,3,3,nan,0.0,0,0,0,0
652,1,cautious,nop,nan,30,0,29.798981664924852,6.0,6.0,18.0,0.0,30,0,3,12,1,2,0,0,48.0,0.0,11.758777997909814,2,0,1,1,0,0,9,0,5,2,1,1,nan,0.0,0,0,0,0
653,1,cautious,nop,nan,30,0,29.465676771291342,11.0,11.0,6.0,2.0,28,1,4,22,1,1,0,0,57.0,0.0,11.35881212554961,6,1,2,2,1,0,10,1,4,2,1,2,nan,0.0,0,0,0,0
654,1,cautious,nop,nan,30,0,29.798981664924852,6.0,5.0,8.0,11.0,30,1,3,12,3,0,0,0,49.0,0.0,11.758777997909814,3,0,1,1,0,1,6,0,1,2,0,3,nan,0.0,0,0,0,0
655,1,cautious,nop,nan,30,0,29.798981664924852,13.0,17.0,0.0,0.0,30,0,5,30,1,0,0,0,66.0,0.0,11.758777997909814,4,0,1,3,0,0,10,0,2,3,3,2,nan,0.0,0,0,0,0
656,1,cautious,nop,nan,7,1,29.138496516113285,0.0,3.0,3.0,1.0,7,1,1,2,0,1,1,0,12.0,0.0,1.5587790245117201,1,0,0,0,0,1,3,0,1,1,0,1,nan,0.0,0,0,0,0
657,1,cautious,nop,nan,30,0,29.4666222009053,0.0,12.0,14.0,4.0,28,0,1,12,2,1,0,0,44.0,0.0,11.359946641086353,0,0,0,0,0,0,6,1,3,1,0,1,nan,0.0,0,0,0,0
658,1,cautious,nop,nan,30,0,29.798981664924852,17.0,5.0,8.0,0.0,30,0,3,21,2,0,0,0,56.0,0.0,11.758777997909814,2,0,1,1,0,0,7,0,1,3,1,2,nan,0.0,0,0,0,0
659,1,cautious,nop,nan,14,1,29.273135080070404,11.0,3.0,0.0,0.0,13,1,4,14,0,0,1,0,32.0,0.0,4.192955644839425,2,1,0,0,1,0,5,1,1,1,1,1,nan,0.0,0,0,0,0
660,1,cautious,nop,nan,30,0,29.798981664924852,0.0,5.0,10.0,15.0,30,0,1,6,1,0,0,0,38.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,3,2,0,0,nan,0.0,0,0,0,0
661,1,cautious,nop,nan,30,0,29.798981664924852,8.0,13.0,5.0,4.0,30,1,4,21,1,2,0,1,59.0,0.0,11.758777997909814,4,0,2,2,0,0,10,0,4,3,2,1,nan,0.0,0,0,0,0
662,1,cautious,nop,nan,30,0,29.798981664924852,9.0,12.0,6.0,3.0,30,0,2,21,1,0,0,0,54.0,0.0,11.758777997909814,1,0,1,0,0,0,7,0,3,2,2,0,nan,0.0,0,0,0,0
663,1,cautious,nop,nan,30,0,29.798981664924852,16.0,8.0,4.0,2.0,30,1,3,24,1,2,0,0,61.0,0.0,11.758777997909814,3,0,1,2,0,0,8,0,4,2,1,1,nan,0.0,0,0,0,0
664,1,cautious,nop,nan,30,0,29.798981664924852,6.0,9.0,11.0,4.0,30,0,1,15,1,0,0,0,47.0,0.0,11.758777997909814,1,0,0,1,0,0,7,0,4,3,0,0,nan,0.0,0,0,0,0
665,1,cautious,nop,nan,30,0,29.798981664924852,1.0,8.0,14.0,7.0,30,0,2,9,1,3,0,1,45.0,0.0,11.758777997909814,3,0,1,2,0,0,8,0,3,3,1,1,nan,0.0,0,0,0,0
666,1,cautious,nop,nan,30,0,29.798981664924852,12.0,18.0,0.0,0.0,30,0,0,30,0,0,0,0,60.0,0.0,11.758777997909814,0,0,0,0,0,0,1,0,0,1,0,0,nan,0.0,0,0,0,0
667,1,cautious,nop,nan,5,1,28.794065760757547,2.0,1.0,1.0,1.0,5,0,1,2,0,1,0,0,9.0,0.0,0.75881315215151,2,0,1,1,0,0,3,0,1,2,0,0,nan,0.0,0,0,0,0
668,1,cautious,nop,nan,30,0,29.471347198549267,16.0,8.0,2.0,4.0,28,0,2,24,1,1,0,1,56.0,0.0,11.365616638259114,4,1,1,2,0,0,9,1,3,3,1,1,nan,0.0,0,0,0,0
669,1,cautious,nop,nan,30,0,29.798981664924852,10.0,8.0,12.0,0.0,30,0,2,19,2,1,0,1,54.0,0.0,11.758777997909814,1,0,1,0,0,0,4,0,2,0,0,2,nan,0.0,0,0,0,0
670,1,cautious,nop,nan,30,0,29.798981664924852,15.0,15.0,0.0,0.0,30,0,5,30,1,2,0,0,68.0,0.0,11.758777997909814,4,0,1,3,0,0,11,0,4,3,1,3,nan,0.0,0,0,0,0
671,1,cautious,nop,nan,30,0,29.798981664924852,0.0,22.0,8.0,0.0,30,0,4,21,1,0,0,0,56.0,0.0,11.758777997909814,3,0,1,2,0,0,7,0,1,2,2,2,nan,0.0,0,0,0,0
672,1,cautious,nop,nan,30,0,29.798981664924852,2.0,17.0,11.0,0.0,30,0,1,19,2,1,0,1,53.0,0.0,11.758777997909814,1,0,1,0,0,0,4,0,2,1,1,0,nan,0.0,0,0,0,0
673,1,cautious,nop,nan,30,0,29.46564833159152,9.0,21.0,0.0,0.0,28,0,5,30,3,1,0,1,67.0,0.0,11.358777997909826,3,0,2,1,0,0,11,1,3,3,1,3,nan,0.0,0,0,0,0
674,1,cautious,nop,nan,3,1,27.99984829440037,2.0,1.0,0.0,0.0,3,0,1,2,0,0,0,0,6.0,0.0,-0.040018204671955604,2,0,0,2,0,0,2,0,0,2,0,0,nan,0.0,0,0,0,0
675,1,cautious,nop,nan,30,0,29.798981664924852,12.0,5.0,8.0,5.0,30,0,2,16,1,1,0,0,50.0,0.0,11.758777997909814,3,0,0,3,0,0,7,0,1,4,1,1,nan,0.0,0,0,0,0
676,1,cautious,nop,nan,4,1,28.493648204534214,0.0,1.0,3.0,0.0,4,0,0,2,0,2,0,0,8.0,0.0,0.35898371272547425,1,0,1,0,0,0,1,0,1,0,0,0,nan,0.0,0,0,0,0
677,1,cautious,nop,nan,30,0,29.798981664924852,11.0,11.0,5.0,3.0,30,0,2,23,0,1,0,0,56.0,0.0,11.758777997909814,2,0,1,1,0,0,7,0,4,1,1,1,nan,0.0,0,0,0,0
678,1,cautious,nop,nan,22,1,29.725884088533892,4.0,18.0,0.0,0.0,22,0,2,21,1,1,0,1,47.0,0.0,7.558777997909825,1,0,1,0,0,0,5,0,1,2,2,0,nan,0.0,0,0,0,0
679,1,cautious,nop,nan,12,1,29.49745416262383,0.0,5.0,5.0,2.0,12,0,3,5,1,1,0,1,22.0,0.0,3.558777998059438,2,0,1,1,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
680,1,cautious,nop,nan,24,1,29.748727081156066,0.0,2.0,8.0,14.0,24,1,2,3,1,0,0,0,31.0,0.0,8.358777997909822,2,0,1,0,0,1,5,0,1,2,0,2,nan,0.0,0,0,0,0
681,1,cautious,nop,nan,30,0,28.965648331612723,3.0,14.0,13.0,0.0,25,1,4,17,2,0,0,0,49.0,0.0,10.758777997935269,6,2,2,1,1,0,8,2,3,1,0,2,nan,0.0,0,0,0,0
682,1,cautious,nop,nan,30,0,29.798981664924852,13.0,5.0,12.0,0.0,30,0,0,17,1,1,0,0,49.0,0.0,11.758777997909814,0,0,0,0,0,0,4,0,1,3,0,0,nan,0.0,0,0,0,0
683,1,cautious,nop,nan,30,0,29.798981664924852,0.0,9.0,8.0,13.0,30,0,1,10,3,0,0,0,44.0,0.0,11.758777997909814,1,0,1,0,0,0,6,0,2,3,0,1,nan,0.0,0,0,0,0
684,1,cautious,nop,nan,4,1,28.493648204534214,0.0,0.0,1.0,3.0,4,1,1,0,0,0,1,0,6.0,0.0,0.35898371272547425,1,0,0,0,0,1,2,0,1,0,0,1,nan,0.0,0,0,0,0
685,1,cautious,nop,nan,30,0,29.798981664924852,7.0,18.0,5.0,0.0,30,0,4,26,0,0,0,0,60.0,0.0,11.758777997909814,4,0,3,1,0,0,8,0,5,1,1,1,nan,0.0,0,0,0,0
686,1,cautious,nop,nan,30,0,29.798981664924852,0.0,7.0,15.0,8.0,30,0,1,7,1,0,0,0,39.0,0.0,11.758777997909814,0,0,0,0,0,0,3,0,1,1,1,0,nan,0.0,0,0,0,0
687,1,cautious,nop,nan,30,0,29.798981664924852,3.0,8.0,14.0,5.0,30,0,2,11,0,0,0,0,43.0,0.0,11.758777997909814,2,0,1,1,0,0,5,0,2,1,1,1,nan,0.0,0,0,0,0
688,1,cautious,nop,nan,30,0,29.798981664924852,7.0,15.0,8.0,0.0,30,0,4,22,1,1,0,1,58.0,0.0,11.758777997909814,2,0,0,2,0,0,11,0,3,4,1,3,nan,0.0,0,0,0,0
689,1,cautious,nop,nan,30,0,29.798981664924852,3.0,5.0,13.0,9.0,30,0,2,9,1,0,0,0,42.0,0.0,11.758777997909814,1,0,1,0,0,0,5,0,3,0,1,1,nan,0.0,0,0,0,0
690,1,cautious,nop,nan,17,1,29.645261761632128,5.0,2.0,10.0,0.0,16,1,4,6,0,0,1,0,27.0,0.0,5.55877799790985,3,1,0,1,0,1,6,1,1,2,0,2,nan,0.0,0,0,0,0
691,1,cautious,nop,nan,7,1,28.54627382656053,4.0,1.0,2.0,0.0,5,0,5,6,0,0,1,0,16.0,0.0,1.3929566714369486,3,2,1,0,0,0,5,2,1,0,1,1,nan,0.0,0,0,0,0
692,1,cautious,nop,nan,30,0,29.798981664924852,4.0,12.0,9.0,5.0,30,1,6,17,2,1,0,0,57.0,0.0,11.758777997909814,4,0,3,0,0,1,11,0,5,1,4,1,nan,0.0,0,0,0,0
693,1,cautious,nop,nan,30,0,29.798981664924852,15.0,8.0,4.0,3.0,30,0,1,23,3,2,0,1,59.0,0.0,11.758777997909814,1,0,0,1,0,0,6,0,3,3,0,0,nan,0.0,0,0,0,0
694,1,cautious,nop,nan,30,0,29.798981664924852,3.0,11.0,9.0,7.0,30,0,4,14,3,1,0,1,52.0,0.0,11.758777997909814,1,0,1,0,0,0,9,0,3,2,1,3,nan,0.0,0,0,0,0
695,1,cautious,nop,nan,15,1,28.931296947035985,6.0,7.0,2.0,0.0,12,0,4,13,2,3,1,0,34.0,0.0,4.3587781682215905,6,2,3,1,0,0,8,2,3,2,1,0,nan,0.0,0,0,0,0
696,1,cautious,nop,nan,30,0,29.798981664924852,12.0,7.0,8.0,3.0,30,0,3,18,0,0,0,0,51.0,0.0,11.758777997909814,3,0,0,3,0,0,8,0,1,4,2,1,nan,0.0,0,0,0,0
697,1,cautious,nop,nan,30,0,29.798981664924852,2.0,15.0,13.0,0.0,30,0,3,17,1,0,0,0,51.0,0.0,11.758777997909814,2,0,1,1,0,0,6,0,2,2,0,2,nan,0.0,0,0,0,0
698,1,cautious,nop,nan,12,1,29.49745416262383,0.0,7.0,5.0,0.0,11,1,3,8,0,1,1,0,24.0,0.0,3.558777998059438,2,1,0,0,0,1,4,1,1,0,1,1,nan,0.0,0,0,0,0
699,1,cautious,nop,nan,13,1,27.768870172849763,8.0,5.0,0.0,0.0,9,0,5,13,0,0,3,0,27.0,0.0,3.039812489881877,4,4,0,0,0,0,7,4,0,1,1,1,nan,0.0,0,0,0,0
700,1,cautious,nop,nan,28,1,29.784623212419486,6.0,13.0,9.0,0.0,28,1,7,20,1,1,1,0,58.0,0.0,9.958777997909817,5,0,3,2,0,0,13,0,5,2,4,2,nan,0.0,0,0,0,0
701,1,cautious,nop,nan,30,0,26.139188458719214,0.0,3.0,1.0,26.0,18,4,2,4,1,0,1,0,29.0,0.0,7.367026150463054,11,5,2,4,0,0,4,3,0,1,0,0,nan,0.0,0,0,0,0
702,1,cautious,nop,nan,30,0,29.798981664924852,21.0,8.0,1.0,0.0,30,0,1,28,0,1,0,0,60.0,0.0,11.758777997909814,2,0,1,1,0,0,4,0,1,2,1,0,nan,0.0,0,0,0,0
